-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1.05
-1.0336
-1.0172
-1.0008
-0.98437
-0.96797
-0.95156
-0.93516
-0.91875
-0.90234
-0.88594
-0.86953
-0.85312
-0.83672
-0.82031
-0.80391
-0.7875
-0.77109
-0.75469
-0.73828
-0.72187
-0.70547
-0.68906
-0.67266
-0.65625
-0.63984
-0.62344
-0.60703
-0.59062
-0.57422
-0.55781
-0.54141
-0.525
-0.50859
-0.49219
-0.47578
-0.45937
-0.44297
-0.42656
-0.41016
-0.39375
-0.37734
-0.36094
-0.34453
-0.32813
-0.31172
-0.29531
-0.27891
-0.2625
-0.24609
-0.22969
-0.21328
-0.19687
-0.18047
-0.16406
-0.14766
-0.13125
-0.11484
-0.098437
-0.082031
-0.065625
-0.049219
-0.032812
-0.016406
0
0.016406
0.032812
0.049219
0.065625
0.082031
0.098437
0.11484
0.13125
0.14766
0.16406
0.18047
0.19687
0.21328
0.22969
0.24609
0.2625
0.27891
0.29531
0.31172
0.32813
0.34453
0.36094
0.37734
0.39375
0.41016
0.42656
0.44297
0.45937
0.47578
0.49219
0.50859
0.525
0.54141
0.55781
0.57422
0.59062
0.60703
0.62344
0.63984
0.65625
0.67266
0.68906
0.70547
0.72187
0.73828
0.75469
0.77109
0.7875
0.80391
0.82031
0.83672
0.85312
0.86953
0.88594
0.90234
0.91875
0.93516
0.95156
0.96797
0.98437
1.0008
1.0172
1.0336
1.05
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
